epoch,config_id,anchor_rel_l2,hard_mult
0,251,1.1048493385314941,1.8
0,252,1.0458424091339111,1.0
0,253,1.0255117416381836,1.0
0,254,0.9068173766136169,1.0
0,255,1.0058472156524658,1.0
0,256,1.0524076223373413,1.0
0,257,1.0443843603134155,1.0
0,258,1.058536410331726,1.0
0,259,1.059164047241211,1.0
0,260,1.0781280994415283,1.8
0,261,1.0087311267852783,1.0
0,262,1.0832175016403198,1.8
0,263,1.0497207641601562,1.0
0,264,1.0936753749847412,1.8
0,265,0.9087008833885193,1.0
0,266,1.0276110172271729,1.0
0,267,0.8972797989845276,1.0
0,268,1.0503205060958862,1.0
0,269,1.0736685991287231,1.8
0,270,0.9848136901855469,1.0
0,271,1.0893305540084839,1.8
0,272,1.104763388633728,1.8
0,273,1.1043896675109863,1.8
0,274,1.0329316854476929,1.0
0,275,0.9933867454528809,1.0
0,276,0.9023086428642273,1.0
0,277,1.036805272102356,1.0
0,278,1.033888578414917,1.0
0,279,1.056976556777954,1.0
0,280,0.9090275764465332,1.0
0,281,1.0964632034301758,1.8
0,282,1.064630150794983,1.0
0,283,0.8953709006309509,1.0
0,284,1.0714008808135986,1.8
0,285,0.912277340888977,1.0
0,286,1.0832886695861816,1.8
0,287,0.9732072949409485,1.0
0,288,1.0496845245361328,1.0
0,289,1.0079288482666016,1.0
0,290,1.0117076635360718,1.0
0,291,1.0488044023513794,1.0
0,292,1.0225063562393188,1.0
0,293,1.0703791379928589,1.8
0,294,1.0493844747543335,1.0
0,295,1.0012626647949219,1.0
0,296,1.0947471857070923,1.8
0,297,1.047407865524292,1.0
0,298,1.083759069442749,1.8
0,299,1.1090991497039795,1.8
0,300,0.906571090221405,1.0
0,301,0.8922967910766602,1.0
0,302,1.0064928531646729,1.0
0,303,0.8857636451721191,1.0
0,304,0.9845097064971924,1.0
0,305,1.0507866144180298,1.0
0,306,1.0968681573867798,1.8
0,307,1.1074905395507812,1.8
0,308,0.8983748555183411,1.0
0,309,0.971103310585022,1.0
0,310,1.0039056539535522,1.0
0,311,1.102906346321106,1.8
0,312,1.0868850946426392,1.8
0,313,0.9829420447349548,1.0
0,314,1.0093226432800293,1.0
0,315,0.9060165286064148,1.0
0,316,0.9077587723731995,1.0
0,317,1.0611634254455566,1.0
0,318,1.0125317573547363,1.0
0,319,1.0657495260238647,1.8
0,320,1.0381078720092773,1.0
0,321,1.0041042566299438,1.0
0,322,1.0427021980285645,1.0
0,323,1.074930191040039,1.8
0,324,1.0632425546646118,1.0
0,325,1.0999741554260254,1.8
0,326,0.9957166910171509,1.0
0,327,1.0448826551437378,1.0
0,328,1.033992052078247,1.0
0,329,1.0190061330795288,1.0
0,330,0.8886688351631165,1.0
0,331,0.9820067882537842,1.0
0,332,1.003369688987732,1.0
0,333,0.8843964338302612,1.0
0,334,1.0916533470153809,1.8
0,335,0.992167592048645,1.0
0,336,1.091168761253357,1.8
0,337,1.1019492149353027,1.8
0,338,1.0319902896881104,1.0
0,339,1.0914509296417236,1.8
0,340,0.8899213075637817,1.0
0,341,1.0283989906311035,1.0
0,342,1.0195759534835815,1.0
0,343,1.0839170217514038,1.8
0,344,1.0613092184066772,1.0
0,345,1.096510410308838,1.8
0,346,1.0102497339248657,1.0
0,347,1.044662356376648,1.0
0,348,1.0448846817016602,1.0
0,349,1.033983826637268,1.0
0,350,0.9072776436805725,1.0
0,351,1.0202393531799316,1.0
0,352,1.0188238620758057,1.0
0,353,1.0655781030654907,1.8
0,354,1.0445600748062134,1.0
0,355,0.9961862564086914,1.0
0,356,0.9972729682922363,1.0
0,357,1.0538793802261353,1.0
0,358,1.07709538936615,1.8
0,359,1.0872104167938232,1.8
0,360,1.1043226718902588,1.8
0,361,1.0507166385650635,1.0
0,362,1.0603711605072021,1.0
0,363,1.0612086057662964,1.0
0,364,1.0272005796432495,1.0
